Date,Open,High,Low,Volume,Close
2000-03-23,1344.599976,1358.25,1324.130005,587512,1330.949951
2000-03-24,1344.599976,1344.599976,1320.709961,950860,1330.949951
2000-03-27,1344.599976,1351.430054,1317.300049,460046,1327.540039
2000-03-28,1358.25,1371.900024,1324.130005,438070,1365.079956
2000-03-29,1399.209961,1399.209961,1279.76001,477628,1279.76001
2000-03-30,1283.170044,1317.300049,1276.349976,673953,1276.349976
2000-03-31,1310.47998,1317.300049,1262.699951,416093,1283.170044
2000-04-03,1283.170044,1310.47998,1269.52002,448326,1296.829956
2000-04-04,1296.829956,1327.540039,1276.349976,294488,1276.349976
2000-04-05,1276.349976,1276.349976,1276.349976,0,1276.349976
2000-04-06,1262.699951,1269.52002,1194.439941,231488,1211.51001
2000-04-07,1211.51001,1242.219971,1184.209961,419023,1228.569946
2000-04-10,1194.439941,1249.050049,1180.790039,462977,1228.569946
2000-04-11,1235.400024,1245.640015,1187.619995,253465,1187.619995
2000-04-12,1167.140015,1214.920044,1160.319946,186070,1160.319946
2000-04-13,1160.319946,1160.319946,1160.319946,0,1160.319946
2000-04-14,1167.140015,1167.140015,1112.540039,205116,1133.02002
2000-04-17,1027.219971,1112.540039,1027.219971,561139,1081.829956
2000-04-18,1092.060059,1177.380005,1081.829956,1323000,1126.189941
2000-04-19,1221.75,1221.75,1122.780029,977232,1146.670044
2000-04-20,1143.25,1153.48999,1126.189941,93767,1133.02002
2000-04-21,1146.670044,1194.439941,1133.02002,476163,1194.439941
2000-04-24,1170.560059,1194.439941,1139.839966,262256,1194.439941
2000-04-25,1187.619995,1228.569946,1180.790039,580186,1187.619995
2000-04-26,1214.920044,1235.400024,1129.599976,121605,1129.599976
2000-04-27,1129.599976,1167.140015,1078.410034,1314209,1085.23999
2000-04-28,1085.23999,1146.670044,1085.23999,580186,1146.670044
2000-05-01,1146.670044,1146.670044,1146.670044,0,1146.670044
2000-05-02,1163.72998,1228.569946,1146.670044,1728837,1163.72998
2000-05-03,1187.619995,1221.75,1180.790039,1447535,1218.329956
2000-05-04,1225.160034,1371.900024,1225.160034,8567999,1330.949951
2000-05-05,1330.949951,1330.949951,1330.949951,0,1330.949951
2000-05-08,1419.680054,1484.52002,1358.25,3375628,1433.329956
2000-05-09,1433.329956,1433.329956,1433.329956,0,1433.329956
2000-05-10,1406.030029,1460.640015,1351.430054,723767,1446.97998
2000-05-11,1446.97998,1446.97998,1446.97998,0,1446.97998
2000-05-12,1433.329956,1433.329956,1341.189941,581651,1358.25
2000-05-15,1286.589966,1433.329956,1242.219971,747209,1368.48999
2000-05-16,1320.709961,1399.209961,1320.709961,423419,1378.72998
2000-05-17,1310.47998,1412.859985,1293.410034,436605,1317.300049
2000-05-18,1283.170044,1365.079956,1262.699951,553814,1269.52002
2000-05-19,1262.699951,1286.589966,1180.790039,657837,1235.400024
2000-05-22,1214.920044,1255.869995,1184.209961,416093,1201.27002
2000-05-23,1167.140015,1252.459961,1167.140015,600698,1197.859985
2000-05-24,1249.050049,1262.699951,1194.439941,1022651,1235.400024
2000-05-25,1283.170044,1327.540039,1231.97998,1421163,1276.349976
2000-05-26,1276.349976,1375.319946,1272.939941,1261465,1330.949951
2000-05-29,1330.949951,1399.209961,1330.949951,665163,1365.079956
2000-05-30,1365.079956,1365.079956,1365.079956,0,1365.079956
2000-05-31,1406.030029,1450.400024,1399.209961,1157442,1399.209961
2000-06-01,1419.680054,1535.709961,1402.619995,1024116,1433.329956
2000-06-02,1433.329956,1464.050049,1406.030029,1497349,1406.030029
2000-06-05,1453.810059,1487.939941,1388.969971,1788907,1453.810059
2000-06-06,1453.810059,1453.810059,1453.810059,0,1453.810059
2000-06-07,1440.160034,1487.939941,1399.209961,1142791,1460.640015
2000-06-08,1426.51001,1474.290039,1307.060059,1166232,1365.079956
2000-06-09,1337.780029,1399.209961,1337.780029,369209,1399.209961
2000-06-12,1378.72998,1460.640015,1378.72998,530372,1433.329956
2000-06-13,1433.329956,1433.329956,1399.209961,190465,1406.030029
2000-06-14,1406.030029,1419.680054,1344.599976,331116,1378.72998
2000-06-15,1385.560059,1419.680054,1235.400024,227093,1320.709961
2000-06-16,1358.25,1358.25,1242.219971,293023,1296.829956
2000-06-19,1296.829956,1330.949951,1262.699951,89372,1262.699951
2000-06-20,1272.939941,1385.560059,1272.939941,634395,1310.47998
2000-06-21,1296.829956,1365.079956,1296.829956,260791,1310.47998
2000-06-22,1330.949951,1358.25,1276.349976,334046,1358.25
2000-06-23,1351.430054,1354.839966,1307.060059,317930,1327.540039
2000-06-26,1330.949951,1385.560059,1330.949951,237349,1365.079956
2000-06-27,1399.209961,1419.680054,1358.25,224163,1419.680054
2000-06-28,1433.329956,1446.97998,1378.72998,312070,1433.329956
2000-06-29,1412.859985,1474.290039,1412.859985,797023,1433.329956
2000-06-30,1474.290039,1474.290039,1419.680054,156767,1419.680054
2000-07-03,1399.209961,1624.439941,1392.380005,550884,1569.839966
2000-07-04,1528.890015,1556.189941,1433.329956,338442,1460.640015
2000-07-05,1501.589966,1532.300049,1440.160034,520116,1515.23999
2000-07-06,1515.23999,1668.810059,1474.290039,1362558,1624.439941
2000-07-07,1624.439941,1692.699951,1573.25,1173558,1590.319946
2000-07-10,1638.099976,1651.75,1573.25,583116,1597.140015
2000-07-11,1627.859985,1631.27002,1559.599976,848302,1559.599976
2000-07-12,1535.709961,1583.48999,1535.709961,285698,1563.02002
2000-07-13,1563.02002,1563.02002,1501.589966,482023,1535.709961
2000-07-14,1603.969971,1631.27002,1508.410034,983093,1508.410034
2000-07-17,1508.410034,1508.410034,1508.410034,0,1508.410034
2000-07-18,1474.290039,1542.540039,1440.160034,621209,1440.160034
2000-07-19,1474.290039,1542.540039,1440.160034,621209,1440.160034
2000-07-20,1426.51001,1494.76001,1426.51001,265186,1440.160034
2000-07-21,1440.160034,1494.76001,1436.75,252000,1467.459961
2000-07-24,1440.160034,1487.939941,1368.48999,956721,1378.72998
2000-07-25,1378.72998,1481.109985,1378.72998,209512,1433.329956
2000-07-26,1433.329956,1515.23999,1419.680054,918628,1460.640015
2000-07-27,1494.76001,1556.189941,1474.290039,1103232,1515.23999
2000-07-28,1528.890015,1569.839966,1487.939941,297419,1522.060059
2000-07-31,1494.76001,1569.839966,1494.76001,356023,1569.839966
2000-08-01,1573.25,1603.969971,1528.890015,420488,1569.839966
2000-08-02,1583.48999,1617.619995,1556.189941,801419,1569.839966
2000-08-03,1559.599976,1569.839966,1522.060059,605093,1522.060059
2000-08-04,1501.589966,1569.839966,1491.349976,325256,1542.540039
2000-08-07,1542.540039,1617.619995,1511.829956,915698,1569.839966
2000-08-08,1603.969971,1733.650024,1603.969971,1598442,1672.219971
2000-08-09,1720,1754.130005,1675.640015,1418232,1706.349976
2000-08-10,1655.160034,1702.939941,1607.380005,876139,1672.219971
2000-08-11,1668.810059,1733.650024,1638.099976,839512,1733.650024
2000-08-14,1774.599976,1822.380005,1733.650024,1224837,1764.369995
2000-08-15,1764.369995,1764.369995,1764.369995,0,1764.369995
2000-08-16,1774.599976,1897.459961,1774.599976,1451930,1870.160034
2000-08-17,1842.859985,1897.459961,1815.560059,855628,1815.560059
2000-08-18,1774.599976,1863.329956,1757.540039,832186,1808.72998
2000-08-21,1798.48999,1863.329956,1720,805814,1842.859985
2000-08-22,1842.859985,1931.589966,1842.859985,1027046,1911.109985
2000-08-23,1876.97998,1911.109985,1856.51001,1567674,1876.97998
2000-08-24,1870.160034,1904.290039,1788.25,408767,1836.030029
2000-08-25,1911.109985,1931.589966,1856.51001,1337651,1917.939941
2000-08-28,1931.589966,1931.589966,1880.400024,288628,1897.459961
2000-08-29,1911.109985,1965.709961,1890.640015,474698,1945.23999
2000-08-30,1979.369995,1979.369995,1897.459961,348698,1911.109985
2000-08-31,1624.439941,1911.109985,1624.439941,788233,1870.160034
2000-09-01,1870.160034,1931.589966,1842.859985,430744,1907.699951
2000-09-04,1938.410034,1965.709961,1812.140015,319395,1890.640015
2000-09-05,1836.030029,1931.589966,1836.030029,361884,1849.680054
2000-09-06,1842.859985,1876.97998,1812.140015,320860,1836.030029
2000-09-07,1815.560059,1846.27002,1781.430054,427814,1842.859985
2000-09-08,1842.859985,1876.97998,1795.079956,171419,1836.030029
2000-09-11,1836.030029,1836.030029,1836.030029,0,1836.030029
2000-09-12,1836.030029,1836.030029,1836.030029,0,1836.030029
2000-09-13,1836.030029,1836.030029,1836.030029,0,1836.030029
2000-09-14,1713.170044,1842.859985,1713.170044,668093,1781.430054
2000-09-15,1795.079956,1795.079956,1730.23999,218302,1760.949951
2000-09-18,1713.170044,1750.709961,1672.219971,467372,1740.47998
2000-09-19,1685.869995,1829.209961,1685.869995,602163,1706.349976
2000-09-20,1726.829956,1733.650024,1672.219971,545023,1706.349976
2000-09-21,1720,1733.650024,1644.920044,572860,1658.569946
2000-09-22,1621.030029,1644.920044,1535.709961,710581,1617.619995
2000-09-25,1549.369995,1706.349976,1549.369995,465907,1665.400024
2000-09-26,1665.400024,1733.650024,1665.400024,260791,1696.109985
2000-09-27,1726.829956,1747.300049,1665.400024,632930,1740.47998
2000-09-28,1774.599976,1829.209961,1743.890015,833651,1754.130005
2000-09-29,1808.72998,1808.72998,1730.23999,114279,1795.079956
2000-10-02,1774.599976,1795.079956,1713.170044,64465,1774.599976
2000-10-03,1774.599976,1774.599976,1774.599976,0,1774.599976
2000-10-04,1788.25,1808.72998,1740.47998,136256,1774.599976
2000-10-05,1856.51001,1856.51001,1781.430054,731093,1788.25
2000-10-06,1774.599976,1849.680054,1771.189941,265186,1849.680054
2000-10-09,1958.890015,1958.890015,1839.439941,413163,1839.439941
2000-10-10,1842.859985,1870.160034,1815.560059,798488,1856.51001
2000-10-11,1863.329956,1931.589966,1815.560059,1517860,1856.51001
2000-10-12,1880.400024,2047.619995,1856.51001,1677558,1859.920044
2000-10-13,1907.699951,1907.699951,1788.25,928884,1876.97998
2000-10-16,1876.97998,1876.97998,1876.97998,0,1876.97998
2000-10-17,1911.109985,2068.100098,1911.109985,1334721,1999.839966
2000-10-18,1952.060059,2061.27002,1952.060059,1179419,2033.969971
2000-10-19,2033.969971,2177.300049,2033.969971,1019721,2153.409912
2000-10-20,2153.409912,2218.25,2132.939941,1780116,2201.189941
2000-10-23,2218.25,2218.25,2054.439941,613884,2054.439941
2000-10-24,1999.839966,2112.459961,1965.709961,509860,2013.48999
2000-10-25,1955.47998,2204.600098,1945.23999,1110558,2177.300049
2000-10-26,2160.23999,2231.909912,2033.969971,887860,2081.75
2000-10-27,2081.75,2081.75,2081.75,0,2081.75
2000-10-30,2054.439941,2184.129883,2047.619995,436605,2150
2000-10-31,2150,2272.860107,2054.439941,761860,2252.379883
2000-11-01,2320.639893,2409.370117,2252.379883,2137605,2409.370117
2000-11-02,2388.889893,2388.889893,2313.810059,764791,2320.639893
2000-11-03,2320.639893,2365,2245.560059,410233,2320.639893
2000-11-06,2354.76001,2388.889893,2259.209961,613884,2303.570068
2000-11-07,2252.379883,2320.639893,2126.110107,1613093,2252.379883
2000-11-08,2259.209961,2279.679932,2184.129883,395581,2184.129883
2000-11-09,2184.129883,2252.379883,2122.699951,902512,2252.379883
2000-11-10,2286.51001,2341.110107,2221.669922,448326,2320.639893
2000-11-13,2252.379883,2266.030029,2156.830078,408767,2170.47998
2000-11-14,2170.47998,2197.780029,2122.699951,479093,2170.47998
2000-11-15,2204.600098,2225.080078,1979.369995,1551558,1993.02002
2000-11-16,1979.369995,2068.100098,1965.709961,525977,1979.369995
2000-11-17,2027.140015,2068.100098,1958.890015,416093,2027.140015
2000-11-20,1993.02002,2044.209961,1993.02002,149442,1999.839966
2000-11-21,1979.369995,2023.72998,1931.589966,649046,2020.319946
2000-11-22,2047.619995,2109.050049,2027.140015,594837,2102.219971
2000-11-23,2170.47998,2184.129883,2068.100098,482023,2088.570068
2000-11-24,2061.27002,2102.219971,2016.900024,279837,2047.619995
2000-11-27,2013.48999,2088.570068,2013.48999,215372,2081.75
2000-11-28,2020.319946,2095.399902,2013.48999,218302,2013.48999
2000-11-29,1952.060059,1979.369995,1904.290039,394116,1952.060059
2000-11-30,1952.060059,2184.129883,1924.76001,654907,2184.129883
2000-12-01,1979.369995,2115.870117,1931.589966,521581,2102.219971
2000-12-04,2102.219971,2102.219971,1979.369995,846837,2027.140015
2000-12-05,2030.560059,2081.75,1986.189941,407302,2081.75
2000-12-06,2081.75,2197.780029,2081.75,417558,2088.570068
2000-12-07,2047.619995,2074.919922,2027.140015,244674,2047.619995
2000-12-08,2047.619995,2057.860107,2016.900024,219767,2047.619995
2000-12-11,2020.319946,2081.75,1982.780029,602163,1996.430054
2000-12-12,1996.430054,2013.48999,1876.97998,952326,1897.459961
2000-12-13,1846.27002,1938.410034,1846.27002,1289302,1938.410034
2000-12-14,1914.52002,1952.060059,1870.160034,764791,1870.160034
2000-12-15,1842.859985,1958.890015,1842.859985,987488,1948.650024
2000-12-18,1938.410034,1999.839966,1914.52002,465907,1986.189941
2000-12-19,1982.780029,1982.780029,1897.459961,378000,1958.890015
2000-12-20,1917.939941,1917.939941,1808.72998,688605,1842.859985
2000-12-21,1808.72998,1849.680054,1720,955256,1839.439941
2000-12-22,1836.030029,1870.160034,1706.349976,354558,1706.349976
2000-12-25,null,null,null,null,null
2000-12-26,1740.47998,1829.209961,1716.589966,304744,1829.209961
2000-12-27,1829.209961,1829.209961,1829.209961,0,1829.209961
2000-12-28,1829.209961,1829.209961,1829.209961,0,1829.209961
2000-12-29,1829.209961,1829.209961,1829.209961,0,1829.209961
2001-01-01,1829.209961,1829.209961,1829.209961,0,1829.209961
2001-01-02,1829.209961,1890.640015,1740.47998,184605,1876.97998
2001-01-03,1863.329956,1876.97998,1795.079956,578721,1801.900024
2001-01-04,1876.97998,1876.97998,1836.030029,775046,1856.51001
2001-01-05,1774.599976,1849.680054,1774.599976,666628,1791.670044
2001-01-08,1876.97998,1931.589966,1815.560059,788233,1832.619995
2001-01-09,1832.619995,1979.369995,1832.619995,805814,1975.949951
2001-01-10,1993.02002,1993.02002,1880.400024,193395,1931.589966
2001-01-11,1931.589966,1979.369995,1842.859985,432209,1842.859985
2001-01-12,1873.569946,1911.109985,1842.859985,1068070,1876.97998
2001-01-15,1890.640015,1938.410034,1846.27002,1438744,1931.589966
2001-01-16,1965.709961,1965.709961,1876.97998,525977,1945.23999
2001-01-17,1958.890015,2115.870117,1900.869995,1104698,2023.72998
2001-01-18,1982.780029,2020.319946,1945.23999,672488,1955.47998
2001-01-19,1955.47998,2033.969971,1914.52002,852698,2013.48999
2001-01-22,1982.780029,2047.619995,1958.890015,205116,1972.540039
2001-01-23,null,null,null,null,null
2001-01-24,null,null,null,null,null
2001-01-25,null,null,null,null,null
2001-01-26,2013.48999,2013.48999,1911.109985,322326,1911.109985
2001-01-29,1883.810059,1979.369995,1863.329956,641721,1972.540039
2001-01-30,1986.189941,2033.969971,1931.589966,534767,2013.48999
2001-01-31,2047.619995,2071.51001,1979.369995,720837,2033.969971
2001-02-01,2033.969971,2102.219971,2013.48999,293023,2068.100098
2001-02-02,2033.969971,2081.75,2027.140015,556744,2047.619995
2001-02-05,2064.679932,2064.679932,1945.23999,543558,1945.23999
2001-02-06,1945.23999,2033.969971,1945.23999,218302,1979.369995
2001-02-07,1979.369995,2054.439941,1962.300049,487884,2047.619995
2001-02-08,2081.75,2081.75,2030.560059,247605,2078.330078
2001-02-09,2112.459961,2112.459961,2020.319946,312070,2074.919922
2001-02-12,1989.599976,2081.75,1989.599976,219767,2081.75
2001-02-13,2115.870117,2115.870117,2033.969971,268116,2047.619995
2001-02-14,2047.619995,2177.300049,2016.900024,439535,2170.47998
2001-02-15,2238.72998,2286.51001,2047.619995,854163,2047.619995
2001-02-16,2170.47998,2354.76001,2115.870117,808744,2252.379883
2001-02-19,2286.51001,2286.51001,2156.830078,424884,2190.949951
2001-02-20,2238.72998,2286.51001,2218.25,449791,2252.379883
2001-02-21,2252.379883,2334.290039,2231.909912,460046,2252.379883
2001-02-22,2289.919922,2327.459961,2252.379883,596302,2303.570068
2001-02-23,2320.639893,2388.889893,2266.030029,537698,2354.76001
2001-02-26,2416.189941,2416.189941,2286.51001,372140,2286.51001
2001-02-27,2341.110107,2347.939941,2228.48999,383860,2252.379883
2001-02-28,2252.379883,2334.290039,2252.379883,194860,2306.97998
2001-03-01,2306.97998,2306.97998,2306.97998,0,2306.97998
2001-03-02,2279.679932,2361.590088,2252.379883,1119349,2341.110107
2001-03-05,2368.409912,2559.52002,2320.639893,462977,2484.439941
2001-03-06,2525.399902,2539.050049,2457.139893,873209,2504.919922
2001-03-07,2508.330078,2552.699951,2409.370117,432209,2457.139893
2001-03-08,2470.790039,2525.399902,2399.129883,471767,2457.139893
2001-03-09,2521.97998,2607.300049,2463.969971,1970581,2552.699951
2001-03-12,2580,2798.409912,2511.75,2161046,2661.909912
2001-03-13,2620.949951,2784.76001,2545.870117,2002814,2620.949951
2001-03-14,null,null,null,null,null
2001-03-15,2658.48999,2658.48999,2580,454186,2655.080078
2001-03-16,2661.909912,2689.209961,2593.649902,506930,2617.540039
2001-03-19,2593.649902,2696.030029,2539.050049,587512,2627.780029
2001-03-20,2648.25,2682.379883,2573.169922,378000,2580
2001-03-21,2580,2696.030029,2559.52002,860023,2696.030029
2001-03-22,2696.030029,2757.459961,2634.600098,1117884,2716.51001
2001-03-23,2798.409912,2818.889893,2675.560059,550884,2696.030029
2001-03-26,2764.290039,2764.290039,2634.600098,165558,2730.159912
2001-03-27,2730.159912,2996.350098,2675.560059,577256,2771.110107
2001-03-28,2801.830078,2955.399902,2791.590088,971372,2818.889893
2001-03-29,2771.110107,2859.840088,2743.810059,369209,2839.370117
2001-03-30,2839.370117,3207.939941,2764.290039,443930,3207.939941
2001-04-02,3016.830078,3064.600098,2969.050049,361884,3003.169922
2001-04-03,2982.699951,3105.560059,2853.02002,474698,2934.919922
2001-04-04,2764.290039,2924.679932,2696.030029,723767,2696.030029
2001-04-05,2696.030029,2696.030029,2696.030029,0,2696.030029
2001-04-06,2774.52002,2866.669922,2648.25,647581,2709.679932
2001-04-09,2760.870117,2887.139893,2709.679932,635860,2839.370117
2001-04-10,2839.370117,2863.25,2791.590088,222698,2825.709961
2001-04-11,2832.540039,2832.540039,2702.860107,493744,2716.51001
2001-04-12,2764.290039,2764.290039,2627.780029,631465,2641.429932
2001-04-13,2641.429932,2777.939941,2627.780029,735488,2777.939941
2001-04-16,2825.709961,2832.540039,2655.080078,681279,2661.909912
2001-04-17,2692.620117,2730.159912,2655.080078,265186,2668.72998
2001-04-18,2648.25,2730.159912,2644.840088,663698,2699.439941
2001-04-19,2661.909912,2726.75,2627.780029,927419,2682.379883
2001-04-20,2696.030029,2736.97998,2672.139893,610953,2702.860107
2001-04-23,2702.860107,2750.639893,2651.669922,479093,2651.669922
2001-04-24,2651.669922,2696.030029,2620.949951,608023,2655.080078
2001-04-25,2655.080078,2716.51001,2641.429932,575791,2689.209961
2001-04-26,2655.080078,2716.51001,2641.429932,575791,2689.209961
2001-04-27,2784.76001,3071.429932,2764.290039,1066605,3071.429932
2001-04-30,3071.429932,3269.370117,3003.169922,336977,3071.429932
2001-05-01,3071.429932,3071.429932,3071.429932,0,3071.429932
2001-05-02,3207.939941,3207.939941,2979.290039,417558,3010
2001-05-03,3027.060059,3027.060059,2849.600098,414628,2934.919922
2001-05-04,2880.320068,3030.47998,2880.320068,354558,3030.47998
2001-05-07,2972.459961,3047.540039,2972.459961,386791,3030.47998
2001-05-08,3020.23999,3330.790039,2989.52002,1046093,3071.429932
2001-05-09,3330.790039,3330.790039,3180.639893,1941279,3207.939941
2001-05-10,3276.189941,3596.97998,3242.060059,1626279,3508.25
2001-05-11,3958.72998,3958.72998,3590.159912,981628,3719.840088
2001-05-14,3788.100098,3822.219971,3480.949951,559674,3549.209961
2001-05-15,3549.209961,3617.459961,3494.600098,303279,3610.639893
2001-05-16,3549.209961,3610.639893,3419.52002,521581,3474.129883
2001-05-17,3494.600098,3651.590088,3364.919922,555279,3480.949951
2001-05-18,3549.209961,3549.209961,3296.669922,1359628,3405.870117
2001-05-21,3480.949951,3508.25,3317.139893,1238023,3480.949951
2001-05-22,3576.51001,3651.590088,3480.949951,950860,3617.459961
2001-05-23,3651.590088,3740.320068,3583.330078,577256,3685.709961
2001-05-24,3658.409912,3753.969971,3487.780029,533302,3747.139893
2001-05-25,3774.439941,3808.570068,3651.590088,650512,3685.709961
2001-05-28,3672.060059,3699.370117,3542.379883,470302,3685.709961
2001-05-29,3685.709961,3719.840088,3651.590088,206581,3658.409912
2001-05-30,3658.409912,3992.860107,3569.679932,1321535,3951.909912
2001-05-31,3774.439941,3890.47998,3774.439941,323791,3849.52002
2001-06-01,3863.169922,3890.47998,3672.060059,690070,3740.320068
2001-06-04,3685.709961,3685.709961,3631.110107,149442,3685.709961
2001-06-05,3685.709961,3822.219971,3672.060059,849767,3719.840088
2001-06-06,3719.840088,3719.840088,3719.840088,0,3719.840088
2001-06-07,3603.810059,3753.969971,3583.330078,241744,3685.709961
2001-06-08,3753.969971,4081.590088,3637.939941,786767,4067.939941
2001-06-11,3883.649902,4286.350098,3883.649902,398512,4026.97998
2001-06-12,3904.129883,4033.810059,3904.129883,479093,3965.560059
2001-06-13,4026.97998,4163.490234,3863.169922,896651,4095.23999
2001-06-14,4163.490234,4422.859863,4108.890137,1620418,4313.649902
2001-06-15,4197.620117,4231.75,3986.030029,1257070,4231.75
2001-06-18,4177.140137,4183.970215,3979.209961,1013860,3986.030029
2001-06-19,3951.909912,4026.97998,3910.949951,805814,3986.030029
2001-06-20,4020.159912,4163.490234,3979.209961,1239488,4040.639893
2001-06-21,4102.060059,4177.140137,4074.76001,896651,4115.709961
2001-06-22,4115.709961,4497.939941,4054.290039,901046,4463.810059
2001-06-25,4573.02002,5132.700195,4566.189941,1551558,5016.669922
2001-06-26,4818.72998,4982.540039,4818.72998,2105372,4914.290039
2001-06-27,4300,4914.290039,4300,643186,4641.27002
2001-06-28,4654.919922,4839.209961,4177.140137,867349,4177.140137
2001-06-29,4436.509766,4504.759766,4265.870117,1405046,4388.72998
2001-07-02,4368.25,4613.970215,4334.129883,1142791,4579.839844
2001-07-03,4586.669922,4982.540039,4579.839844,969907,4620.790039
2001-07-04,4675.399902,4743.649902,4422.859863,317930,4573.02002
2001-07-05,4573.02002,4757.299805,4573.02002,540628,4709.52002
2001-07-06,4777.779785,5050.790039,4675.399902,1999884,4982.540039
2001-07-09,4955.240234,4982.540039,4702.700195,701791,4777.779785
2001-07-10,4982.540039,4982.540039,4730,301814,4914.290039
2001-07-11,4811.910156,4907.459961,4757.299805,341372,4777.779785
2001-07-12,4846.029785,4907.459961,4709.52002,462977,4709.52002
2001-07-13,4743.649902,4825.560059,4648.100098,445395,4709.52002
2001-07-16,4702.700195,4805.080078,4654.919922,215372,4675.399902
2001-07-17,4675.399902,4675.399902,4675.399902,0,4675.399902
2001-07-18,4743.649902,4839.209961,4682.220215,313535,4811.910156
2001-07-19,4811.910156,4982.540039,4709.52002,801419,4846.029785
2001-07-20,4743.649902,4764.129883,4559.370117,492279,4641.27002
2001-07-23,4573.02002,4709.52002,4552.540039,729628,4675.399902
2001-07-24,4579.839844,4750.47998,4511.589844,606558,4750.47998
2001-07-25,4709.52002,4886.97998,4648.100098,616814,4784.600098
2001-07-26,4798.25,4846.029785,4750.47998,506930,4777.779785
2001-07-27,4777.779785,4893.810059,4777.779785,439535,4846.029785
2001-07-30,4846.029785,4846.029785,4764.129883,432209,4784.600098
2001-07-31,4777.779785,4962.060059,4764.129883,539163,4914.290039
2001-08-01,4975.709961,5221.430176,4955.240234,769186,5207.779785
2001-08-02,5385.240234,5985.870117,5255.560059,698860,5931.27002
2001-08-03,5958.569824,6313.490234,5603.649902,1832860,5658.25
2001-08-06,5644.600098,5706.029785,5528.569824,693000,5630.950195
