Date,Open,High,Low,Volume,Close
2007-02-02,26800,27350,26800,505349,27350
2007-02-05,27050,28250,27000,883328,27900
2007-02-06,28200,30400,28100,3272911,29700
2007-02-07,29800,30250,29450,904893,29800
2007-02-08,29800,30200,29700,582203,30000
2007-02-09,29900,31600,29750,1541855,30650
2007-02-12,30500,31600,30300,1374861,31250
2007-02-13,31200,31650,30600,840500,31250
2007-02-14,31900,32100,30250,1605104,30300
2007-02-15,30800,31300,30150,1006362,30400
2007-02-16,30750,30800,30050,600884,30400
2007-02-20,30400,30950,29850,614905,30950
2007-02-21,30900,31800,30650,892128,31500
2007-02-22,31800,32150,31600,896846,31800
2007-02-23,32100,33250,31950,1719394,32800
2007-02-26,32750,33000,32150,944159,32300
2007-02-27,32100,33100,32000,1223595,32150
2007-02-28,30850,31100,30100,1568771,31000
2007-03-01,30950,30950,30950,0,30950
2007-03-05,30450,31050,30050,2388097,30350
2007-03-06,30500,31650,30450,1764993,30750
2007-03-07,31000,31250,30200,1324571,30700
2007-03-08,30800,31650,30650,834389,31350
2007-03-09,31550,32350,31250,1018121,31650
2007-03-12,31700,32100,31250,932682,31250
2007-03-13,31350,31550,30850,584142,31050
2007-03-14,30450,30800,30200,708865,30350
2007-03-15,30900,31800,30900,1090498,31300
2007-03-16,31300,32400,30900,1202182,32000
2007-03-19,32150,34350,31950,2284979,33900
2007-03-20,34550,35700,34500,2357070,35250
2007-03-21,34700,34700,33700,1278910,34200
2007-03-22,34000,34350,33500,1250083,33700
2007-03-23,33500,33850,33350,694504,33600
2007-03-26,33250,33350,32700,1396307,32900
2007-03-27,32750,32850,32400,956253,32700
2007-03-28,32400,33150,32400,1560515,32600
2007-03-29,32500,32900,32200,1185575,32600
2007-03-30,32600,33300,32400,2290141,32900
2007-04-02,33350,33800,33100,1586722,33150
2007-04-03,33000,33450,32600,1086524,33000
2007-04-04,33250,34000,33150,1241036,33600
2007-04-05,33950,34500,33450,1299194,33850
2007-04-06,34650,35300,34300,1063637,34300
