Date,Open,High,Low,Volume,Close
2000-09-14,30300,31500,29900,536800,31300
2000-09-15,31000,31800,29900,611300,30000
2000-09-18,29300,29300,25500,997200,27000
2000-09-19,25600,27800,25600,250800,27000
2000-09-20,27900,28000,27400,241300,27500
2000-09-21,27600,28400,26600,186200,28000
2000-09-22,28100,28700,26950,599200,27800
2000-09-25,28500,29700,28050,252800,29400
2000-09-26,29400,29900,29000,185200,29300
2000-09-27,29250,30000,28900,167900,30000
2000-09-28,29500,30100,29100,130800,29500
2000-09-29,29200,29400,28800,213200,29000
2000-10-02,27500,28500,27500,103300,28300
2000-10-03,28300,28300,28300,0,28300
2000-10-04,28000,28800,27600,99100,28800
2000-10-05,28800,29600,28500,204300,29250
2000-10-06,28800,29250,28700,70800,28700
2000-10-09,28600,28800,27600,313200,27900
2000-10-10,27100,27700,27100,174500,27450
2000-10-11,27400,27400,25800,327600,26300
2000-10-12,25800,26800,25150,174900,25150
2000-10-13,25150,26100,24600,402900,26050
2000-10-16,26050,26050,26050,0,26050
2000-10-17,26300,26800,26000,181700,26000
2000-10-18,26000,26600,25150,157000,26600
2000-10-19,26900,27500,26300,179800,26500
2000-10-20,27400,27850,27000,278900,27500
2000-10-23,27900,27900,26350,195900,26600
2000-10-24,26500,27100,26200,142700,27000
2000-10-25,26100,26950,26100,162500,26850
2000-10-26,26800,26800,25950,142100,26150
2000-10-27,26150,26150,26150,0,26150
2000-10-30,26200,26500,25900,136700,26200
2000-10-31,26000,26400,25700,147100,26400
2000-11-01,26800,27850,26500,268900,27800
2000-11-02,27600,28900,27300,237600,28150
2000-11-03,28150,28750,27400,193800,28600
2000-11-06,28400,29900,27800,353800,28500
2000-11-07,28100,29300,28000,304800,29100
2000-11-08,29200,29600,28600,249300,29500
2000-11-09,29300,30950,29100,736800,30800
2000-11-10,31500,32800,31500,1080300,32000
2000-11-13,31800,31800,30100,301900,30600
2000-11-14,30500,31100,30500,121900,30850
2000-11-15,31100,31500,30800,266000,31000
2000-11-16,31000,31200,30200,157100,30500
2000-11-17,30000,31500,30000,320000,31450
2000-11-20,31400,31600,30900,213800,31000
2000-11-21,30900,31000,29500,332400,30300
2000-11-22,30300,30700,29200,81500,29400
2000-11-23,29400,29800,28850,130900,29300
2000-11-24,29500,30300,29150,206100,30300
2000-11-27,30500,31100,30350,179400,30700
2000-11-28,30400,31300,29800,171800,30700
2000-11-29,30700,30700,29800,138800,30000
2000-11-30,30000,30000,29100,130300,29500
2000-12-01,29350,29850,28950,401100,29850
2000-12-04,29800,29950,29200,173200,29500
2000-12-05,29100,29750,28900,279600,29750
2000-12-06,30500,31700,30000,501000,30500
2000-12-07,30650,30700,30000,131700,30600
2000-12-08,30600,30800,30150,163100,30800
2000-12-11,31400,31500,30600,243300,30800
2000-12-12,31000,31100,30100,143600,30500
2000-12-13,30100,31000,30100,166100,30900
2000-12-14,30000,31000,30000,234300,30400
2000-12-15,30050,30300,29600,155700,30100
2000-12-18,29500,30450,29500,73400,29600
2000-12-19,29600,29750,29200,169700,29300
2000-12-20,28700,29500,28250,226300,28700
2000-12-21,28000,28700,28000,304400,28700
2000-12-22,29000,29300,28300,176000,28550
2000-12-25,null,null,null,null,null
2000-12-26,29150,29150,27500,183900,27500
2000-12-27,null,null,null,null,null
2000-12-28,null,null,null,null,null
2000-12-29,null,null,null,null,null
2001-01-01,null,null,null,null,null
2001-01-02,27500,28800,27500,100800,28600
2001-01-03,28550,29350,28150,142800,29100
2001-01-04,30900,31350,29500,563700,30300
2001-01-05,31000,34800,30500,1780300,34800
2001-01-08,35100,36900,34400,1505800,36300
2001-01-09,36300,36800,34850,643600,36650
2001-01-10,36000,36450,33500,384100,33500
2001-01-11,32600,34700,32600,332600,34000
2001-01-12,35000,35700,33000,472700,34000
2001-01-15,35000,35500,33500,638900,34000
2001-01-16,34850,35700,33500,363900,34500
2001-01-17,34500,35300,33250,394400,33500
2001-01-18,34900,35450,33900,391700,34500
2001-01-19,35500,35500,33800,586600,34500
2001-01-22,35000,35850,34200,498200,35200
2001-01-23,null,null,null,null,null
2001-01-24,null,null,null,null,null
2001-01-25,null,null,null,null,null
2001-01-26,36100,37500,34650,1012000,34900
2001-01-29,35600,35900,34100,316000,34900
2001-01-30,35200,35500,34250,302200,34550
2001-01-31,35200,36500,35200,624800,36500
2001-02-01,36000,36800,35700,303400,36100
2001-02-02,36500,36500,35400,157000,35750
2001-02-05,35000,35200,33200,281800,33500
2001-02-06,33500,34200,33200,153300,34100
2001-02-07,34000,34000,33000,138300,33250
2001-02-08,33250,34400,33200,351500,34300
2001-02-09,34600,36200,34000,404800,35700
2001-02-12,36000,36200,35450,337600,35900
2001-02-13,35900,36200,35300,189600,35600
2001-02-14,35600,37850,35600,906100,37750
2001-02-15,37750,37950,36800,356600,36900
2001-02-16,36900,37600,36700,201300,36900
2001-02-19,36500,37450,35100,189700,37300
2001-02-20,36300,38100,36300,181300,37850
2001-02-21,37400,37500,36650,122800,36650
2001-02-22,36500,36500,34200,372600,34950
2001-02-23,35000,35600,34500,143500,35250
2001-02-26,35700,36650,35250,229800,36200
2001-02-27,37000,37700,36500,483100,36600
2001-02-28,36600,36600,35700,143300,36100
2001-03-01,null,null,null,null,null
2001-03-02,35500,35600,33950,362500,34500
2001-03-05,34000,34700,34000,189400,34500
