#Date,Open,High,Low,Volume,Close
2015-06-30,58900,61800,58900,206215,61800
2015-07-01,61300,62400,60400,193922,61100
2015-07-02,60700,61300,60400,103035,60800
2015-07-03,60700,62000,60500,112420,61700
2015-07-06,60400,61200,59100,184108,59200
2015-07-07,59800,60800,59000,173360,60600
2015-07-08,60200,60400,57500,287376,57600
2015-07-09,58000,58300,55900,279505,56200
2015-07-10,56500,57200,55100,363684,57000
2015-07-13,56200,56900,55200,273163,56600
2015-07-14,56900,57100,55200,334189,55400
2015-07-15,55300,56500,53700,444306,56500
2015-07-16,56200,56200,55400,176491,55700
2015-07-17,56100,56300,53800,547408,54300
2015-07-20,54600,55000,52300,566176,53100
2015-07-21,52800,54600,52300,531993,53300
2015-07-22,52700,56300,52600,870928,55100
2015-07-23,54700,55200,53000,140384,54000
2015-07-24,53500,55100,52600,215076,54600
2015-07-27,54600,61000,54100,1033573,58000
2015-07-28,58100,58900,56300,416520,56900
2015-07-29,56300,59400,56300,373543,58000
2015-07-30,58000,59600,56700,307987,56700
2015-07-31,57100,59000,56800,299464,58000
2015-08-03,57100,58800,57100,173408,58700
2015-08-04,58600,58600,57200,163778,58100
2015-08-05,57600,60300,57600,253160,60000
2015-08-06,60600,62300,60300,537281,60700
2015-08-07,61400,61500,57800,274339,58100
2015-08-10,57500,58500,56000,283619,58000
2015-08-11,57800,58100,56300,146597,56300
2015-08-12,56300,57600,55500,241929,56100
2015-08-13,56600,56800,55700,143999,56500
2015-08-14,56500,56500,56500,0,56500
2015-08-17,57500,58700,56600,226293,58300
2015-08-18,58500,59000,56300,199045,56700
2015-08-19,56600,57200,55700,287005,57100
2015-08-20,57000,57600,56100,224767,56900
2015-08-21,56900,57200,55300,337814,56700
2015-08-24,56900,56900,53500,424682,53700
2015-08-25,54200,57000,52600,349958,56100
2015-08-26,55600,58500,54600,340117,57500
2015-08-27,57000,58900,56600,463876,58000
2015-08-28,58000,58700,57100,538882,58100
2015-08-31,58000,58700,57600,400988,58200
2015-09-01,57600,59000,57400,201786,58000
2015-09-02,57600,58300,57300,211167,58000
2015-09-03,58000,58100,57000,183676,57200
2015-09-04,57200,57500,56500,169827,56900
2015-09-07,56900,57400,56000,149403,56000
2015-09-08,56000,58400,55600,325768,57800
2015-09-09,58300,59800,58100,343187,59600
2015-09-10,59500,60000,58900,220187,60000
2015-09-11,59000,59400,58600,153239,59100
2015-09-14,59300,59600,57800,123836,58600
2015-09-15,58600,59000,58000,124785,58100
2015-09-16,58200,61100,58200,271301,60800
2015-09-17,61500,61500,58700,232135,59100
2015-09-18,59100,60200,58800,234684,58900
2015-09-21,58900,59200,58200,80067,59100
2015-09-22,58700,59300,57500,168021,58500
2015-09-23,57700,59300,57700,195881,58700
2015-09-24,59300,59300,58000,238508,58000
2015-09-25,58700,61100,58000,402129,59700
2015-09-30,58700,62000,57800,905705,60900
2015-10-01,60300,62000,59800,294851,61300
2015-10-02,61100,62500,61000,416880,61900
2015-10-05,61700,63200,61300,395023,63100
2015-10-06,63300,63800,61600,310999,61900
2015-10-07,61100,62300,61000,227219,61900
2015-10-08,62400,64100,61600,451665,63500
2015-10-12,63500,64000,61200,300392,62300
2015-10-13,62400,62800,61700,321549,62400
2015-10-14,62700,62900,61900,160682,62300
2015-10-15,61300,64300,61300,252598,63700
2015-10-16,64500,64500,63100,181431,63800
2015-10-19,63600,65100,63400,194090,64700
2015-10-20,64200,65800,63600,309503,64800
2015-10-21,64900,69600,64500,947349,67500
2015-10-22,68200,69600,67000,938986,68300
2015-10-23,69100,69200,67900,426329,68700
2015-10-26,69100,69200,68200,229547,68900
2015-10-27,68800,69100,67600,147126,68400
2015-10-28,67800,69500,67700,528616,68600
2015-10-29,67700,69200,66500,348863,66900
2015-10-30,66700,67800,65800,321010,66000
2015-11-02,65700,67800,65600,300615,67600
2015-11-03,68800,71100,68500,557194,69600
2015-11-04,69600,70500,68300,264639,68900
2015-11-05,68600,70000,67500,223024,69200
2015-11-06,69200,69300,66500,208820,67700
2015-11-09,67500,68000,66800,95706,67300
2015-11-10,67200,69300,67000,296477,68800
2015-11-11,69000,69000,65200,255121,66700
2015-11-12,67000,68500,66400,110473,68000
2015-11-13,66500,67300,65400,226380,65900
2015-11-16,64500,66200,64500,207943,65900
2015-11-17,67900,69900,67500,722950,69000
2015-11-18,68300,71100,66800,374900,70600
2015-11-19,70900,72800,69500,438985,72700
2015-11-20,72800,74500,72000,471254,73000
2015-11-23,73000,73000,71700,207249,72200
2015-11-24,71800,75000,71800,367154,74400
2015-11-25,73800,75100,73600,328089,74100
2015-11-26,74200,76100,74200,299809,75000
2015-11-27,75300,76100,74400,236320,76100
2015-11-30,75900,75900,73100,464829,73600
2015-12-01,73700,76000,73200,290829,75300
2015-12-02,74400,76000,74400,151447,75200
