Date,Open,High,Low,Volume,Close
2004-08-17,46600,46600,44700,149500,45300
2004-08-18,44500,45800,43050,276500,43050
2004-08-19,43500,44300,43000,164900,43250
2004-08-20,43000,43900,42100,128700,43250
2004-08-23,43700,44200,43100,147300,44150
2004-08-24,44250,44400,43450,97600,43650
2004-08-25,44000,45600,43500,239600,44900
2004-08-26,45550,45600,43600,189600,43800
2004-08-27,43250,43800,42450,241000,42650
2004-08-30,43050,44250,43050,166100,43500
2004-08-31,44000,44500,43700,182900,44400
2004-09-01,44400,45350,44000,164600,45150
2004-09-02,45150,46850,45150,314000,46500
2004-09-03,46950,48250,46700,254900,47800
2004-09-06,47500,49150,47300,150000,48400
2004-09-07,48000,48500,46300,181000,46350
2004-09-08,46500,47400,45200,182500,47150
2004-09-09,46400,47000,45450,222400,46500
2004-09-10,46500,47300,45500,112900,47150
2004-09-13,47000,49300,47000,272100,48650
2004-09-14,48650,48950,47600,141500,48450
2004-09-15,47850,49450,47850,97900,49250
2004-09-16,49250,50100,48600,116000,49000
2004-09-17,48900,49300,47400,153200,47450
2004-09-20,47650,49000,47500,99000,48600
2004-09-21,48800,49450,48000,70800,48000
2004-09-22,48300,49000,46500,88100,46500
2004-09-23,45500,46200,45050,289700,45050
2004-09-24,44200,45050,43600,236800,44200
2004-09-27,44200,44200,44200,0,44200
2004-09-28,44200,44200,44200,0,44200
2004-09-29,44200,44200,44200,0,44200
2004-09-30,44250,45650,44250,177800,45600
2004-10-01,45350,48100,45350,224600,47300
2004-10-04,48000,50100,48000,242100,49750
2004-10-05,49800,51200,49500,171300,50800
2004-10-06,51000,51000,48400,229900,49200
2004-10-07,49200,51200,48500,158500,51100
2004-10-08,50900,50900,49550,135300,49700
2004-10-11,48900,49900,48800,139900,48800
2004-10-12,48950,49500,47200,90000,47900
2004-10-13,48400,50700,48350,205900,50300
2004-10-14,50300,50300,48100,99900,49650
2004-10-15,48200,48800,46500,323400,46800
2004-10-18,47600,47700,46700,73000,47000
2004-10-19,47700,48400,45700,171900,46200
2004-10-20,46050,46900,42750,386400,43000
2004-10-21,43200,43600,40250,580300,41900
2004-10-22,42000,42750,41600,205200,42750
2004-10-25,41450,41450,40200,221900,40600
2004-10-26,40200,41650,40000,206900,41250
2004-10-27,41600,42250,39550,224000,40500
2004-10-28,41700,43550,41550,400900,43400
2004-10-29,42600,44450,41850,338400,43800
2004-11-01,43500,44450,43050,138700,43250
2004-11-02,44200,44450,43700,180800,44250
2004-11-03,44250,44850,44200,101300,44650
2004-11-04,45200,45200,43800,124300,43800
2004-11-05,44950,45500,44800,151400,45000
2004-11-08,45400,45400,43500,71700,43700
2004-11-09,43700,44050,42200,131500,43000
2004-11-10,43900,44350,43250,203100,43600
2004-11-11,43700,45150,43650,226900,44600
2004-11-12,45000,46700,44950,415000,46500
2004-11-15,48000,49000,47800,377700,49000
2004-11-16,49950,51200,49750,342800,50000
2004-11-17,50500,50700,48250,211600,49350
2004-11-18,49000,49900,46400,251700,47100
2004-11-19,47900,48300,47050,312400,47200
2004-11-22,46800,47000,45750,288100,46300
2004-11-23,46750,47500,46750,173400,46800
2004-11-24,47100,48900,47000,234200,48600
2004-11-25,48200,49100,47400,172100,47700
2004-11-26,48500,49100,48000,192500,48400
2004-11-29,48000,48850,48000,84400,48700
2004-11-30,49300,50400,48550,245300,50400
2004-12-01,50400,51400,50000,152300,50600
2004-12-02,51500,53100,51400,246200,52500
2004-12-03,53100,54200,52200,288900,54100
2004-12-06,53100,53100,49900,379200,52300
2004-12-07,52200,52300,50300,187000,51000
2004-12-08,50900,51000,48800,223500,50000
2004-12-09,50000,50000,48550,343300,48550
2004-12-10,48100,48500,45400,372600,46200
2004-12-13,45900,47400,45800,184900,47250
2004-12-14,47250,48250,47250,152400,47700
2004-12-15,47350,48750,47350,97100,48750
2004-12-16,49000,50400,48850,203100,50300
2004-12-17,50300,50500,49500,120900,50000
2004-12-20,49900,49900,48650,90700,49400
2004-12-21,49900,49950,48600,60900,49000
2004-12-22,49000,50200,49000,48700,49200
2004-12-23,48850,50100,47800,78300,48100
2004-12-24,48700,48950,47650,64700,48450
2004-12-27,48500,49000,48000,48800,48000
2004-12-28,48000,48000,46900,96800,46900
2004-12-29,47800,47800,46700,103300,46750
2004-12-30,47250,48500,47000,132600,48350
2004-12-31,48350,48350,48350,0,48350
2005-01-03,48350,48500,47750,63400,48200
2005-01-04,48800,49300,48200,179600,48700
2005-01-05,48200,51500,48200,245900,51000
2005-01-06,50500,50700,49400,169900,49400
2005-01-07,49400,49950,47800,222000,48200
2005-01-10,48000,49100,47300,98700,48600
2005-01-11,49000,49800,48000,253200,49700
2005-01-12,49700,49700,48000,164900,48000
2005-01-13,48350,49600,48200,197900,49150
2005-01-14,49100,51200,48200,259600,50900
2005-01-17,51000,51000,49900,174300,50400
2005-01-18,49800,50000,48600,316400,48750
2005-01-19,49200,49400,48300,275000,48700
2005-01-20,48200,48500,47800,227700,47800
2005-01-21,47400,48000,46150,523500,46500
2005-01-24,47100,48200,47100,319200,48200
2005-01-25,48200,48350,47300,110300,47550
2005-01-26,47200,48950,47200,201200,48650
2005-01-27,48650,49100,47400,161300,47450
2005-01-28,47300,47800,47300,108400,47600
2005-01-31,47200,47600,46900,222900,47500
2005-02-01,47050,47500,46950,172700,46950
2005-02-02,46600,47000,46100,254000,46100
2005-02-03,46100,47050,46100,139200,46500
2005-02-04,46500,47450,46500,120000,46850
2005-02-07,48000,48650,47650,323300,48450
2005-02-08,48450,48450,48450,0,48450
2005-02-09,48450,48450,48450,0,48450
2005-02-10,48450,48450,48450,0,48450
2005-02-11,48700,48700,47450,231600,47800
2005-02-14,48000,48150,47050,173200,47450
2005-02-15,47450,47600,46650,221500,46750
2005-02-16,47300,48600,47050,454600,48100
2005-02-17,48300,49600,48100,406800,48850
2005-02-18,49400,53800,49200,1039100,52600
2005-02-21,54400,55500,53400,516600,54000
2005-02-22,54800,57400,54000,512600,55500
2005-02-23,54000,55400,53700,703900,54000
2005-02-24,54900,57000,54600,240200,56000
2005-02-25,55100,57400,54200,246600,56000
2005-02-28,55900,56900,54900,219500,55200
2005-03-01,55200,55200,55200,0,55200
2005-03-02,55200,55200,52400,359500,53000
2005-03-03,53500,55300,53300,203000,54700
2005-03-04,55900,59000,55500,403600,58500
2005-03-07,58500,59800,57600,381400,58800
2005-03-08,59900,59900,56500,258200,57800
2005-03-09,57700,61000,57200,321100,60000
2005-03-10,60100,60200,56600,882000,57400
2005-03-11,57800,58400,56600,265500,57300
2005-03-14,57300,57800,55800,155800,56000
2005-03-15,56100,56900,55000,256200,55100
2005-03-16,55100,56800,54200,205800,55600
2005-03-17,55000,56200,53800,285800,54100
2005-03-18,54800,55200,52000,238200,53000
2005-03-21,53900,54000,52100,201500,52800
2005-03-22,52400,54200,52400,174300,53200
2005-03-23,52600,53200,49850,329800,50300
2005-03-24,50500,51500,49650,320300,51100
2005-03-25,51700,53000,51000,237300,52700
2005-03-28,52600,53000,51400,182400,51800
2005-03-29,51500,52100,49650,338500,50000
2005-03-30,49600,51100,49600,195600,51000
2005-03-31,51700,52600,51200,285700,52000
2005-04-01,52000,52800,52000,134700,52400
2005-04-04,52400,52500,50200,243500,50500
2005-04-05,50500,50500,50500,0,50500
2005-04-06,51000,52300,50800,551900,51300
2005-04-07,51900,52900,51300,228400,52700
2005-04-08,53000,53300,52000,181500,52900
2005-04-11,52000,52500,50800,210700,50900
2005-04-12,50900,51400,49900,205700,50100
2005-04-13,50300,50700,49500,233400,49850
2005-04-14,49000,49600,48250,354300,48350
2005-04-15,47800,48200,46700,275300,47200
2005-04-18,46500,47400,46150,346600,46500
2005-04-19,46750,47700,46750,270000,47350
2005-04-20,47550,48350,47450,144600,48200
2005-04-21,47800,47800,46600,203100,47250
2005-04-22,48200,48450,47500,206300,48300
2005-04-25,48300,48750,47350,83600,47550
2005-04-26,48500,48750,47750,173200,48100
2005-04-27,47900,48600,47400,132100,47400
2005-04-28,48200,48200,46300,107500,46400
2005-04-29,46000,46400,44400,259500,44550
2005-05-02,45000,45250,44300,137200,44700
2005-05-03,45300,46400,45050,215500,46000
2005-05-04,46000,47350,46000,118800,47250
2005-05-05,47250,47250,47250,0,47250
2005-05-06,47250,48050,46600,95500,47200
2005-05-09,47200,47650,45600,123100,46000
2005-05-10,46500,47100,45800,184600,46150
2005-05-11,45800,46200,44750,118800,45000
2005-05-12,44700,45300,44000,214800,44000
2005-05-13,43400,43650,41150,332600,41600
2005-05-16,42050,42250,40600,219000,40750
2005-05-17,40500,41000,38800,549900,38800
2005-05-18,38500,39400,37700,647700,38900
2005-05-19,39750,41600,39600,760200,40950
2005-05-20,40300,41000,39800,333800,40400
2005-05-23,40400,40700,39600,204100,39900
2005-05-24,40450,41300,40250,170500,40700
2005-05-25,40500,41600,40450,152800,40500
2005-05-26,40300,40950,39750,203200,39950
2005-05-27,40200,41100,40200,184500,40400
2005-05-30,40800,40800,39500,233200,39500
2005-05-31,39550,40250,39550,157600,39750
2005-06-01,39900,40850,39900,197400,40000
2005-06-02,40600,42150,40500,508700,42100
2005-06-03,42350,42600,41650,192300,41650
2005-06-06,41650,41650,41650,0,41650
2005-06-07,42000,42400,41750,116600,41900
2005-06-08,42350,44350,42100,345700,44100
2005-06-09,44100,44100,42900,253100,43700
2005-06-10,43900,44650,43500,132300,43700
2005-06-13,43600,43800,42700,152300,42700
2005-06-14,43300,44000,43150,149900,43550
2005-06-15,43500,44950,43500,162000,44600
2005-06-16,44950,45200,44200,164600,44700
2005-06-17,44800,45250,44400,110100,44500
2005-06-20,44900,45000,43700,64300,43900
2005-06-21,44200,45000,44000,100100,44400
2005-06-22,44450,45850,44200,200000,45650
2005-06-23,45650,46000,45050,87900,45700
2005-06-24,45400,45400,43850,246500,44000
2005-06-27,43300,43950,41900,182900,42200
2005-06-28,41700,42750,41700,159100,42300
2005-06-29,42600,43500,42600,135000,43000
2005-06-30,42700,43600,42700,89900,43250
2005-07-01,43250,44150,43000,122000,44000
2005-07-04,44000,44000,42900,142600,43200
2005-07-05,43200,43450,42700,47100,43200
2005-07-06,43500,44650,43500,246700,44350
2005-07-07,44350,45600,44250,152400,45200
2005-07-08,45400,46100,45200,233400,45400
2005-07-11,46000,46650,46000,211200,46600
2005-07-12,47600,49650,47500,303600,48500
2005-07-13,48500,49100,48050,239200,48250
2005-07-14,48500,48500,47500,185800,47750
2005-07-15,47750,48050,46350,163900,46450
2005-07-18,46700,47900,46600,57400,47100
2005-07-19,47100,48400,47100,62000,48000
2005-07-20,48000,48400,47550,91700,48000
2005-07-21,48100,48650,47500,67200,47600
2005-07-22,46900,47450,46500,57800,47300
2005-07-25,47300,47500,46800,100600,47100
2005-07-26,46900,47000,46300,114500,47000
2005-07-27,47000,47300,46550,114100,46800
2005-07-28,46800,47100,46400,122000,46600
2005-07-29,47000,47000,45400,224900,45500
2005-08-01,45950,46100,45350,116900,45700
2005-08-02,45550,46250,45500,102000,46250
2005-08-03,46000,46300,45550,113100,46150
2005-08-04,45800,47900,45800,192900,47700
2005-08-05,47000,47450,45950,126700,46100
2005-08-08,46100,46700,45500,39700,45500
2005-08-09,45100,45300,44650,104200,45050
2005-08-10,45350,45750,44600,112400,44600
2005-08-11,44400,44800,44150,256100,44300
2005-08-12,45300,47750,45100,381200,47750
2005-08-15,47750,47750,47750,0,47750
2005-08-16,49000,49000,46300,226700,46750
2005-08-17,46100,48000,46100,200100,48000
2005-08-18,48200,48500,47450,197200,47550
2005-08-19,47200,48500,47200,168500,48500
2005-08-22,48900,50800,48900,305300,50200
2005-08-23,50700,50800,49300,192500,50700
2005-08-24,50700,51400,49800,222900,49800
2005-08-25,49500,50200,48700,139000,49900
2005-08-26,49800,51800,49800,240700,51200
2005-08-29,50200,50800,49150,99800,49700
2005-08-30,50500,52600,49650,246300,52600
2005-08-31,52600,54300,52200,311700,54000
2005-09-01,54100,54400,51800,1994000,52000
2005-09-02,52400,52500,51300,152400,52300
2005-09-05,52500,52500,50600,149200,50700
2005-09-06,50300,51700,50300,222000,51100
2005-09-07,51900,52200,51100,142800,51700
2005-09-08,51800,53200,51200,203800,52000
2005-09-09,52400,52700,51800,101700,52100
2005-09-12,52700,53600,52200,129200,52900
2005-09-13,52700,52900,51000,213300,51200
2005-09-14,51400,51800,49700,170400,51100
2005-09-15,50700,50900,48800,223300,48850
2005-09-16,48600,49700,48600,121000,49000
2005-09-19,49000,49000,49000,0,49000
2005-09-20,49500,50300,49100,167300,49800
2005-09-21,49500,50500,49000,158700,49000
2005-09-22,50300,51300,49400,382200,51300
2005-09-23,51500,51900,51000,274200,51300
2005-09-26,51300,52100,51300,222700,51700
2005-09-27,52000,52000,50500,201700,51200
2005-09-28,51600,52000,50500,162500,51800
2005-09-29,52500,52900,51600,285850,52100
2005-09-30,52700,52700,52000,189354,52000
2005-10-03,52000,52000,52000,0,52000
2005-10-04,53000,55200,52700,454771,54700
2005-10-05,54700,54700,52900,154520,53100
2005-10-06,53000,53000,51700,105791,52900
2005-10-07,52600,54100,52000,115846,52800
2005-10-10,52800,57000,52800,393171,57000
2005-10-11,56700,58400,56000,220570,57800
2005-10-12,57800,57800,55100,93386,55500
2005-10-13,55400,56700,54300,146183,56300
2005-10-14,55700,57000,53800,78982,55200
2005-10-17,55100,56400,53200,91000,53400
2005-10-18,53700,55100,53700,78639,55000
2005-10-19,54800,55000,53100,81900,53100
2005-10-20,53500,54600,52400,101077,54500
2005-10-21,53200,55500,52900,134033,54400
2005-10-24,55000,55000,52700,103012,54000
2005-10-25,53400,53600,51000,191653,51500
2005-10-26,51300,52500,51300,149348,51900
2005-10-27,51600,52200,51000,85001,51500
2005-10-28,50600,50900,50100,81084,50500
2005-10-31,51400,51700,50200,69443,50400
2005-11-01,50700,52300,50600,94791,52300
2005-11-02,52100,52700,51500,84212,52300
2005-11-03,52500,52500,51300,116041,52200
2005-11-04,52500,52900,51700,81015,52100
2005-11-07,52100,52400,50800,66107,51300
2005-11-08,50800,51300,50200,152474,50900
2005-11-09,50500,51300,50200,142541,50800
2005-11-10,50400,50800,49800,168329,50500
2005-11-11,50200,50900,49900,235688,50000
2005-11-14,50200,50300,48300,427212,48500
2005-11-15,49100,49950,48350,583720,49300
2005-11-16,49100,49750,49000,240504,49500
2005-11-17,49500,49800,49350,155198,49600
2005-11-18,50000,50800,49500,255826,49700
2005-11-21,49300,51400,49300,300611,50500
2005-11-22,50900,50900,49550,145788,49750
2005-11-23,49800,50500,49700,204401,49950
2005-11-24,50400,51500,50200,322942,51100
2005-11-25,51100,51100,50100,147588,50200
2005-11-28,50500,51200,50300,164380,51000
2005-11-29,50900,50900,49800,155339,50100
2005-11-30,50100,50800,49900,207826,50100
2005-12-01,50500,52100,50400,341813,51700
2005-12-02,52300,52500,51600,232840,52100
2005-12-05,52300,52500,51500,141557,51500
2005-12-06,52500,52500,51600,107896,51700
2005-12-07,51700,52300,50800,169090,51900
2005-12-08,52000,53300,51700,241131,52600
2005-12-09,52100,52800,51100,120892,51100
2005-12-12,50800,52300,50800,97137,51600
2005-12-13,51500,51800,51000,101040,51800
2005-12-14,51900,52000,50400,162450,50500
2005-12-15,51000,51000,50000,129756,50300
2005-12-16,49900,50700,49800,92693,50200
2005-12-19,49800,50700,49250,168495,49250
2005-12-20,49350,50200,49350,118713,50100
2005-12-21,50100,50200,49550,81840,49550
2005-12-22,49600,50600,49400,127400,50600
2005-12-23,50800,51100,49800,82377,51100
2005-12-26,51500,51600,50500,58900,50700
2005-12-27,50900,52100,50700,174796,51500
2005-12-28,51000,51100,50300,68055,50300
2005-12-29,51000,51000,50000,105038,50000
2006-01-02,50000,50500,49600,90745,49900
2006-01-03,49900,50800,49550,122081,50800
2006-01-04,51500,56900,51000,831724,54800
2006-01-05,55500,56400,53000,307559,54200
2006-01-06,55400,57100,54500,452544,56100
2006-01-09,56800,56800,54300,152348,54700
2006-01-10,55000,55400,52500,153329,53000
2006-01-11,53900,56500,53500,256999,56000
2006-01-12,55600,58000,55300,258890,55800
2006-01-13,56000,59000,56000,372931,59000
2006-01-16,58600,59100,57800,107980,58500
2006-01-17,59100,61100,57500,284203,57500
2006-01-18,57000,59500,54500,241873,56600
2006-01-19,58200,59400,56800,95789,57000
2006-01-20,57000,58500,54300,259085,55600
2006-01-23,55400,56200,54400,150440,54500
2006-01-24,54700,55900,54100,94482,55100
2006-01-25,54500,55300,53600,146511,54700
2006-01-26,53700,56300,53700,116950,55600
2006-01-27,56200,57000,55600,154458,56000
2006-01-31,56000,57800,55200,138268,56400
2006-02-01,56100,58500,55400,123035,56200
2006-02-02,57000,58100,55800,160245,57500
2006-02-03,56900,58500,54900,109290,56800
2006-02-06,56700,59300,56000,162030,56200
2006-02-07,58700,60000,58300,163957,58500
2006-02-08,58500,59200,56800,77251,57100
2006-02-09,57100,57600,55900,78370,57600
2006-02-10,58100,58200,56300,73700,57900
2006-02-13,57500,59700,57500,83190,58300
2006-02-14,58500,59400,57800,72890,58600
2006-02-15,58600,59600,55600,104754,55600
2006-02-16,56000,56400,55100,126730,55500
2006-02-17,56500,56600,55300,45210,56100
2006-02-20,56100,59100,56100,68205,58300
2006-02-21,58900,58900,57000,36980,57200
2006-02-22,57000,59100,57000,86952,57800
2006-02-23,58100,58900,57600,59780,58300
2006-02-24,59100,59400,58400,51360,58900
2006-02-27,58900,60500,58500,62396,59700
2006-02-28,60400,60400,57300,120073,57300
2006-03-02,57300,57900,56800,72899,57100
2006-03-03,58000,58600,56700,99257,57100
2006-03-06,57800,58800,56600,112490,57500
2006-03-07,57500,58500,56600,71870,57700
2006-03-08,58500,59700,58400,179061,58600
2006-03-09,59300,59300,58600,140733,59000
2006-03-10,59500,61300,59200,133372,60000
2006-03-13,60100,61100,59800,62820,61000
2006-03-14,62000,62000,60000,57400,60400
2006-03-15,60400,61100,60400,45505,60800
2006-03-16,61000,61300,58900,55144,59800
2006-03-17,59200,59200,57900,60255,58800
2006-03-20,58300,59900,58300,35173,59000
2006-03-21,59000,59600,57700,55732,59000
2006-03-22,60000,60000,58200,62176,59000
2006-03-23,58500,59300,57200,83044,57500
2006-03-24,57500,57800,56000,62050,57000
2006-03-27,56800,57800,56000,62309,56200
2006-03-28,56900,56900,55500,84808,56000
2006-03-29,56000,57800,55700,60381,57800
2006-03-30,58500,58500,57000,30181,57800
2006-03-31,58000,59800,57600,83580,59000
2006-04-03,59500,60700,59500,56760,60000
2006-04-04,60000,61500,59200,133249,61000
2006-04-05,61300,62900,61100,108691,62900
2006-04-06,63000,64400,62300,68290,63500
2006-04-07,63500,63500,62500,71850,63300
2006-04-10,63300,63800,61800,46760,62800
2006-04-11,62800,64000,62500,60940,64000
2006-04-12,64000,64200,63100,38967,63100
2006-04-13,63100,63200,61300,50530,63000
2006-04-14,62400,64200,62400,43620,64200
2006-04-17,63900,63900,62200,35680,62400
2006-04-18,61700,63000,60600,92662,60600
2006-04-19,61000,61100,59500,82058,60000
2006-04-20,59900,59900,59200,57201,59300
2006-04-21,59300,60000,58500,151220,58900
2006-04-24,58400,58900,57500,147172,58400
2006-04-25,59000,60700,58800,104956,60000
2006-04-26,60800,63800,60100,107653,63800
2006-04-27,63500,63500,61300,57513,63000
2006-04-28,62200,62300,59900,77714,60000
2006-05-02,60000,64200,59500,100925,64200
2006-05-03,63200,64600,63000,64559,63000
2006-05-04,63100,63400,60800,68467,61000
2006-05-08,63100,63400,59500,134967,60400
2006-05-09,60000,61400,60000,32870,60200
2006-05-10,60100,61100,59800,51230,60200
2006-05-11,60100,62500,60000,50686,62500
2006-05-12,61000,61600,59800,66098,59900
2006-05-15,59000,60000,57400,77940,57400
2006-05-16,57700,58700,57600,60387,57600
2006-05-17,57700,58200,56900,43280,56900
2006-05-18,56300,57600,55500,41300,55500
2006-05-19,56500,57500,56000,26800,56500
2006-05-22,56500,57500,56000,26861,56500
2006-05-23,55500,56500,52800,114134,53300
2006-05-24,52800,53300,51800,75401,53300
2006-05-25,53300,53300,50300,97808,50300
2006-05-26,50700,52000,50300,108481,51600
2006-05-29,51700,51900,50100,89300,50200
2006-05-30,49900,50100,48000,197464,49100
2006-05-31,51700,51900,50100,89456,50200
2006-06-01,48150,50200,48150,143210,49200
2006-06-02,50500,51000,49500,92148,50100
2006-06-05,50100,50100,49100,96526,49650
2006-06-07,49650,50800,49000,68902,49050
2006-06-08,49150,50000,47550,101664,47550
2006-06-09,48200,48800,47600,155230,47650
2006-06-12,47650,47700,46000,77270,47150
2006-06-13,46850,46850,45600,60882,46000
2006-06-14,45050,48500,45050,30865,48300
2006-06-15,48000,49200,47350,31503,47400
2006-06-16,49000,49000,48050,31260,48550
2006-06-19,48950,48950,46000,32116,46000
2006-06-20,45900,46600,44200,41090,44200
2006-06-21,44200,44300,42800,59965,43200
2006-06-22,43550,45200,43500,84430,43500
2006-06-23,43500,43500,41700,55799,41950
2006-06-26,41900,42400,41900,94900,42250
2006-06-27,42700,43950,42500,32700,43600
2006-06-28,43000,45000,42800,45530,43800
2006-06-29,44150,46450,44150,81514,46400
2006-06-30,47300,47500,46200,41389,46300
2006-07-03,46500,47350,46100,22500,47200
2006-07-04,47200,48900,47200,58100,47550
2006-07-05,46100,48050,46000,34800,47400
2006-07-06,47900,47900,45400,44900,46800
2006-07-07,47200,47200,45800,32200,46000
2006-07-10,46900,48450,46200,62000,48200
2006-07-11,48500,49100,48000,32500,49100
2006-07-12,49100,50100,47700,43500,48350
2006-07-13,48100,49500,47400,48600,48100
2006-07-14,46500,47800,46050,44800,46100
2006-07-18,46100,47000,45850,27400,46550
2006-07-19,46600,47600,46550,40700,46800
2006-07-20,47350,49050,47300,41200,49050
2006-07-21,48650,50000,48650,36354,49050
2006-07-24,48300,49800,47500,45070,49500
2006-07-25,49750,50800,49750,44070,50300
2006-07-26,50000,50000,49000,23800,49550
2006-07-27,49550,50900,49500,56000,50200
2006-07-28,49500,49550,48650,86170,48700
2006-07-31,49400,49450,48050,42861,48150
2006-08-01,46300,48950,46300,40929,47650
2006-08-02,48700,48700,47000,29221,47200
2006-08-03,47700,48000,46550,21688,46700
2006-08-04,46950,47650,46900,24370,47600
2006-08-07,47700,48000,45850,70939,45850
2006-08-08,45850,46400,45200,74380,46350
2006-08-09,46850,48700,46100,70440,48700
2006-08-10,48350,49500,46800,99660,47500
2006-08-11,47900,49000,47550,60751,47800
2006-08-14,48500,48600,47600,23626,47600
2006-08-16,47600,49500,47600,55920,48000
2006-08-17,48000,49300,47650,40240,47800
2006-08-18,47850,48400,47700,29429,47700
2006-08-21,48100,48200,47300,40300,47500
2006-08-22,48300,48950,47600,58900,48950
2006-08-23,48900,48900,47750,36386,47800
2006-08-24,48200,48600,47500,20418,47700
2006-08-25,47700,49550,47700,80653,49500
2006-08-28,49550,49750,48950,16051,48950
2006-08-29,49400,49450,48700,13263,49000
2006-08-30,49000,50000,48350,21410,49300
2006-08-31,49900,50400,49500,77042,49900
2006-09-01,49500,50000,48500,62931,48500
2006-09-04,49000,49950,48900,33290,48900
2006-09-05,48000,49350,48000,49109,48200
2006-09-06,48600,48600,47550,41294,47750
2006-09-07,47550,48300,47550,37810,47850
2006-09-08,47500,48300,47500,28533,47900
2006-09-11,47850,48150,47000,24090,47500
2006-09-12,47350,48700,47350,24481,48000
2006-09-13,48650,49850,48600,41270,49000
2006-09-14,49200,52000,48700,226220,52000
2006-09-15,50800,50900,49650,174135,50200
2006-09-18,51700,51700,50400,185926,51000
2006-09-19,50700,51000,50100,42521,50700
2006-09-20,50100,52000,50100,49124,51500
2006-09-21,51500,54000,51500,99787,52900
2006-09-22,52700,55500,52700,113635,55000
2006-09-25,54800,57300,54800,71345,57000
2006-09-26,57400,57400,55000,42451,56200
2006-09-27,56000,59000,55900,85607,59000
2006-09-28,59200,60000,58200,61930,60000
2006-09-29,58600,60000,58000,39659,59000
2006-10-02,58900,59200,57500,46769,57500
2006-10-04,57500,57500,54800,56509,56000
2006-10-09,56000,59900,56000,147451,58500
2006-10-10,58000,58900,57200,26982,57400
2006-10-11,57900,59000,57000,54215,58000
2006-10-12,58800,60000,58100,71118,58500
2006-10-13,59000,60900,59000,62193,59900
2006-10-16,59600,59600,58600,36222,59500
2006-10-17,59900,59900,58200,38180,58700
2006-10-18,59000,61000,59000,76169,60000
2006-10-19,59700,60000,58600,37299,58600
2006-10-20,59000,60000,59000,62900,59900
2006-10-23,59400,59900,58700,23823,59500
2006-10-24,60000,60100,58700,69372,58800
2006-10-25,58500,60000,58500,46699,59600
2006-10-26,59200,60400,59100,48176,60000
2006-10-27,60000,61000,59900,52787,60800
2006-10-30,60800,60900,59700,25360,60000
2006-10-31,60300,60400,58800,25111,59000
2006-11-01,59000,60000,58800,54950,59800
2006-11-02,59800,59900,59200,50345,59900
2006-11-03,59400,59800,59000,24409,59500
2006-11-06,58600,58900,57900,36230,58400
2006-11-07,58600,59000,58500,19746,58900
2006-11-08,58000,58700,58000,23762,58700
2006-11-09,58100,59000,58100,49221,59000
2006-11-10,58200,59200,57900,28835,58000
2006-11-13,57900,57900,56500,29813,56800
2006-11-14,57000,57900,56900,27755,57800
2006-11-15,58000,58000,57000,14326,57000
2006-11-16,57000,58000,56500,41207,56800
2006-11-17,57600,58300,56900,26829,58000
2006-11-20,57500,58200,57300,20741,57700
2006-11-21,58300,58800,57800,29598,58200
2006-11-22,58200,58400,57200,29403,58200
2006-11-23,57600,59100,57400,33818,59000
2006-11-24,59200,61500,59200,228758,61000
2006-11-27,61500,61800,59500,60257,61700
2006-11-28,61500,65100,60500,104200,64400
2006-11-29,63500,65000,63500,310898,64700
2006-11-30,63300,64900,63300,26967,63400
2006-12-01,63600,65000,63600,51521,65000
2006-12-04,65200,67200,65100,60308,67000
2006-12-05,67000,67300,64100,321537,64300
2006-12-06,64700,64900,63800,60284,64000
2006-12-07,65000,65000,62500,18986,62500
2006-12-08,62500,62600,61100,13838,61200
2006-12-11,61200,62200,60800,32900,61900
2006-12-12,61800,65000,60600,65702,62000
2006-12-13,62100,65900,62100,74975,64900
2006-12-14,64800,65700,62600,180016,65000
2006-12-15,64300,65000,64000,30004,65000
2006-12-18,65000,65200,64300,38873,65100
2006-12-19,64600,65200,64500,38703,64500
2006-12-20,64500,68700,64500,140182,67600
2006-12-21,67600,70200,67600,97379,69600
2006-12-22,69600,71300,69500,69182,70200
2006-12-26,70200,70200,68200,46771,68200
2006-12-27,68100,69000,66200,47238,69000
2006-12-28,70000,71000,69000,32006,69500
2007-01-02,69500,69800,69200,38136,69500
2007-01-03,69600,71200,69600,42236,70600
2007-01-04,71000,73700,71000,93769,72700
2007-01-05,72200,72200,68500,161753,69000
2007-01-08,67300,68000,65600,64231,67000
2007-01-09,65700,67200,65600,96534,67000
2007-01-10,65900,66400,64700,57469,64700
2007-01-11,63800,66300,63800,73658,65100
2007-01-12,65300,66900,64500,77781,64800
2007-01-15,66000,66400,64900,36290,66200
2007-01-16,65800,68600,65800,66853,68000
2007-01-17,67400,69500,66600,75249,68700
2007-01-18,68700,73600,68700,123100,73100
2007-01-19,73700,75100,70100,74980,70100
2007-01-22,70500,73500,68200,93390,69300
2007-01-23,69700,74600,69500,103955,74000
2007-01-24,75300,80100,75300,169298,79000
2007-01-25,79300,83900,76900,193181,77300
2007-01-26,77000,79900,77000,60330,77500
2007-01-29,78500,80400,77400,76103,77400
2007-01-30,78000,79500,77000,119851,78500
2007-01-31,77400,77900,75600,89152,76100
2007-02-01,77000,79800,76700,84476,77000
2007-02-02,77000,79300,76400,50191,77600
2007-02-05,77100,78100,76700,83114,77500
2007-02-06,77500,82500,77500,97574,80600
2007-02-07,80000,81300,79300,39591,81200
2007-02-08,79700,81000,77600,69740,79300
2007-02-09,79100,81400,79000,55098,79900
2007-02-12,79000,81500,79000,62627,80100
