Date,Open,High,Low,Volume,Close
2001-03-09,17500,17800,17000,1247600,17300
2001-03-12,17050,17450,16950,869600,17200
2001-03-13,16750,16950,16200,2276700,16300
2001-03-14,null,null,null,null,null
2001-03-15,15900,16950,15750,1279000,16900
2001-03-16,16550,17000,16550,934900,16850
2001-03-19,16700,16850,16200,1148700,16200
2001-03-20,16200,16350,15600,1748200,15650
2001-03-21,15200,15750,15100,912400,15700
2001-03-22,15700,16050,15350,649900,15900
2001-03-23,16100,17150,16050,1405600,17000
2001-03-26,17400,17400,16900,676900,17000
2001-03-27,17000,17000,16000,618300,16000
2001-03-28,16500,16850,16250,620300,16750
2001-03-29,16350,17250,16350,1203600,17000
2001-03-30,17300,17300,16850,783000,17200
2001-04-02,17050,17500,16950,1220000,17400
2001-04-03,17300,17600,16950,2765500,17500
2001-04-04,17400,17400,17000,725500,17000
2001-04-05,17000,17000,17000,0,17000
2001-04-06,17500,17500,16950,963200,17150
2001-04-09,17000,17450,16300,902200,17250
2001-04-10,17250,17700,17250,1749800,17450
2001-04-11,17800,18600,17550,2263500,18400
2001-04-12,18200,18200,17650,1267000,17700
2001-04-13,18000,18000,17450,744500,17700
2001-04-16,17950,18750,17750,1224000,18300
2001-04-17,18000,18500,17350,1683500,17600
2001-04-18,17950,18200,17650,1052200,18200
2001-04-19,18800,19200,17750,2251800,18100
2001-04-20,18200,18450,17600,954700,17700
2001-04-23,18000,18100,17800,591200,17900
2001-04-24,17600,17900,17500,624200,17600
2001-04-25,17500,18400,17500,943700,18400
2001-04-26,17500,18400,17500,943700,18400
2001-04-27,18650,19250,18550,1738000,19000
2001-04-30,19500,20800,19300,2347200,20600
2001-05-01,20600,20600,20600,0,20600
2001-05-02,23000,23150,21100,4258400,22000
2001-05-03,22000,22200,21200,2285600,21400
2001-05-04,21050,23300,21050,3099300,22100
2001-05-07,22500,22700,22050,1256000,22300
2001-05-08,22000,22250,21250,1441000,21300
2001-05-09,21600,21700,20950,1320200,21500
2001-05-10,21800,23100,21650,1914700,22550
2001-05-11,22400,23300,22200,1490000,22600
2001-05-14,22900,23100,22400,1017600,23100
2001-05-15,23000,23100,22350,780100,22350
2001-05-16,22300,22500,21600,1262200,21600
2001-05-17,22300,22450,21900,970600,22000
2001-05-18,22000,23000,22000,1515700,22800
2001-05-21,23500,24850,23100,2488800,24850
2001-05-22,25500,25700,23650,1668500,23650
2001-05-23,24400,24500,23850,846500,24250
2001-05-24,24000,25000,23900,868300,25000
2001-05-25,25000,25200,24400,750700,24450
2001-05-28,24000,24250,23300,621800,23500
2001-05-29,23000,24450,23000,665000,24300
2001-05-30,24300,24650,23600,761200,24650
2001-05-31,24000,25400,23850,2021100,25250
2001-06-01,25500,25500,24500,1160800,25000
2001-06-04,25500,26250,25100,1588900,26000
2001-06-05,25900,26100,25500,1265800,25600
2001-06-06,25600,25600,25600,0,25600
2001-06-07,25550,25800,24650,1059600,25000
2001-06-08,25000,26000,24750,1081200,26000
2001-06-11,25600,26350,25500,836800,26100
2001-06-12,25950,26450,25700,455800,26100
2001-06-13,26200,26250,25400,427900,25700
2001-06-14,25700,26400,25150,1236700,25600
2001-06-15,25600,26300,25150,1172500,26300
2001-06-18,26300,26650,25650,627600,26600
2001-06-19,26900,28600,26600,2163700,28300
2001-06-20,28300,29000,27900,1123900,28700
2001-06-21,28700,29000,27900,682400,28650
2001-06-22,28650,29400,28300,705700,28650
2001-06-25,28700,29750,28300,610300,29500
2001-06-26,29300,29650,28500,503600,28800
2001-06-27,28300,28800,27000,1211400,27850
2001-06-28,27500,27850,27050,896800,27300
2001-06-29,27500,28300,27150,852500,28300
2001-07-02,28100,28300,26800,831000,26900
2001-07-03,26900,26900,25450,2113800,25800
2001-07-04,25500,26200,25150,1430500,26000
2001-07-05,26500,27100,26250,1032500,27000
2001-07-06,26800,27000,25850,584000,26100
2001-07-09,25500,26300,25350,721900,25500
2001-07-10,25800,25950,25500,366000,25800
2001-07-11,25500,26750,25200,837500,26700
2001-07-12,27000,27200,26300,741000,26300
2001-07-13,27300,27300,25500,634500,25750
2001-07-16,26550,26750,26100,551000,26400
2001-07-17,26400,26400,26400,0,26400
2001-07-18,26400,26400,25450,664200,26400
2001-07-19,25500,25850,24600,917900,24900
2001-07-20,24500,24700,22900,1183300,23200
2001-07-23,22100,22700,21200,1939300,21300
2001-07-24,20850,21700,19600,5275300,21700
2001-07-25,21550,23400,21100,2694300,23050
2001-07-26,23300,24000,22850,1770500,22900
2001-07-27,23300,23600,22900,1197400,22950
2001-07-30,23000,23150,21900,952900,21900
2001-07-31,21700,22100,21300,1457100,22050
2001-08-01,22100,22650,21700,2176100,22300
2001-08-02,21900,23250,21600,2579000,23200
2001-08-03,23500,23600,22750,1303500,23000
2001-08-06,23200,23350,22700,1285200,22700
2001-08-07,22450,22700,21900,1145300,22000
2001-08-08,22150,22300,21750,1175300,22300
2001-08-09,21900,22100,21800,1074200,21900
2001-08-10,21900,22000,21200,1250600,21250
2001-08-13,21250,21400,20400,998200,20700
2001-08-14,20600,21350,20550,1063900,21000
2001-08-15,21000,21000,21000,0,21000
2001-08-16,20000,20500,19950,2460800,20250
2001-08-17,20000,20250,19900,1700100,20100
2001-08-20,19500,20050,19300,954500,19800
2001-08-21,19950,21250,19900,2011800,21200
2001-08-22,21000,21850,20800,2300200,21750
2001-08-23,21850,21950,20550,1239400,20900
2001-08-24,20700,20900,20300,805200,20700
2001-08-27,21200,21800,21000,1418600,21450
2001-08-28,21700,22600,21500,1834600,22400
2001-08-29,22400,22850,22000,1698900,22200
2001-08-30,22000,22600,21650,1175500,22400
2001-08-31,22000,22300,21100,893600,21300
2001-09-03,21300,21600,20100,941900,20700
